Year,Month,State,Location,Food,Ingredient,Species,Genus,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2013,September,Oregon,Restaurant,Raw Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,,Confirmed,3,0,0
2013,July,Illinois,Restaurant,Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,,Confirmed,2,1,0
2013,July,New Jersey,Restaurant,Oysters,,Vibrio parahaemolyticus,Vibrio,,Confirmed,2,0,0
2013,August,California,Catering Service,,,Virus,Virus,,Suspected,16,0,0
2014,April,Iowa,Restaurant,,,Bacillus,Bacillus,,Suspected,7,0,0
2014,June,West Virginia,Restaurant,Cheese Dip,,Bacillus cereus,Bacillus,,Confirmed,52,0,0
2014,April,Pennsylvania,,"Blueberries; Danish; Pancakes, Unspecified; Chicken; Carrots, Unspecified; Cookies, Unspecified; Paella; Potato, Whipped; Lamb; Peppers; Coconut Rice Pudding; Grape Tomatoes",,Bacillus cereus,Bacillus,,Confirmed,31,0,0
2014,June,Florida,,Chicken Suiza,Chicken,Bacillus cereus,Bacillus,,Suspected,20,0,0
2014,April,Arizona,Banquet Facility,Fettuccine Alfredo,,Bacillus cereus,Bacillus,,Suspected,17,0,0
2014,August,Michigan,Banquet Facility,Coleslaw; Dips,,Bacillus cereus,Bacillus,,Suspected,17,0,0
2014,February,Pennsylvania,Restaurant,Meatballs; Sausage; Peppers,,Bacillus cereus,Bacillus,,Confirmed,15,0,0
2014,August,California,Restaurant; Catering Service,Daal (Common Ingredients In Indian Cuisine),,Bacillus cereus,Bacillus,,Suspected,12,0,0
2014,April,West Virginia,Restaurant,,,Bacillus cereus,Bacillus,,Suspected,11,0,0
2014,June,Tennessee,Restaurant,,,Bacillus cereus,Bacillus,,Suspected,5,1,0
2014,November,Washington,Restaurant,Pork Fried Rice,,Bacillus cereus,Bacillus,,Suspected,5,0,0
2014,April,Indiana,Unknown,,,Bacillus cereus,Bacillus,,Suspected,4,0,0
2014,August,Connecticut,Catering Service,Breaded Chicken Cutlets,,Bacillus cereus,Bacillus,,Confirmed,4,0,0
2014,May,Tennessee,Fast Food Restaurant,,,Bacillus cereus,Bacillus,,Suspected,3,0,0
2014,April,Florida,Restaurant,,,Bacillus cereus,Bacillus,,Suspected,2,0,0
2014,March,Texas,,,,Bacillus cereus; Staphylococcus aureus,Bacillus,,Suspected; Suspected,7,0,0
2014,December,California,Restaurant,Hummus,,Bacterium,Bacterium,,Suspected,96,0,0
2014,May,Virginia,,"Chocolate Milk, Pasteurized; Milk, 2% Milk Pasteurized","Milk; Milk, 2% Milk Pasteurized",Bacterium,Bacterium,,Suspected,32,0,0
2014,October,Colorado,Banquet Facility,Mashed Potatoes; Green Chile,,Bacterium,Bacterium,,Suspected,12,0,0
2014,October,Colorado,Nursing Home/Assisted Living Facility,Broccoli Salad,Dressing Mix,Bacterium,Bacterium,,Suspected,11,0,0
2014,August,California,Restaurant,,,Bacterium,Bacterium,,Suspected,7,0,0
2014,June,Colorado,Nursing Home/Assisted Living Facility,,,Bacterium,Bacterium,,Suspected,6,0,0
2014,June,California,Private Home/Residence,Potato Salad,,Bacterium,Bacterium,,Suspected,4,0,0
2014,March,Colorado,Restaurant,,,Bacterium,Bacterium,,Suspected,3,0,0
2014,June,Colorado,Restaurant,,,Bacterium,Bacterium,,Suspected,3,0,0
2014,January,California,Restaurant,,,Bacterium,Bacterium,,Suspected,2,0,0
2014,December,Colorado,Restaurant,Chicken; Rice,,Bacterium,Bacterium,,Suspected,2,0,0
2014,January,Alabama,Private Home/Residence; Catering Service; Prison/Jail; Religious Facility,,,Bacterium; Bacillus unknown,Bacterium;,,Suspected; Suspected,175,0,0
2014,November,Washington,Nursing Home/Assisted Living Facility,Turkey,,Campylobacter,Campylobacter,,Confirmed,19,2,0
2014,June,Texas,Private Home/Residence,,,Campylobacter,Campylobacter,,Suspected,6,0,0
2014,June,Florida,Restaurant,,,Campylobacter,Campylobacter,,Suspected,4,1,0
2014,July,Oregon,Restaurant,,,Campylobacter,Campylobacter,,Confirmed,4,0,0
2014,July,Ohio,Private Home/Residence,Raw Ground Beef,,Campylobacter,Campylobacter,,Confirmed,2,0,0
2014,January,Oregon,Restaurant,Oysters,Oysters,Campylobacter coli,Campylobacter,,Confirmed,5,3,0
2014,May,Utah,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,,Confirmed,99,10,1
2014,October,Arizona,Catering Service,,,Campylobacter jejuni,Campylobacter,,Confirmed,40,3,0
2014,June,Texas,Banquet Facility,Fettuccine Alfredo,"Chicken; Onion; Shrimp; Squash, Yellow; Zucchini",Campylobacter jejuni,Campylobacter,,Confirmed,30,1,0
2014,March,Utah,,"Milk, Unpasteurized",Milk,Campylobacter jejuni,Campylobacter,,Confirmed,19,0,0
2014,September,New York,Restaurant,,,Campylobacter jejuni,Campylobacter,,Confirmed,17,2,0
2014,October,Connecticut,Catering Service,Potato Salad,,Campylobacter jejuni,Campylobacter,,Confirmed,17,1,0
2014,August,Oregon,Fast Food Restaurant,Taco,,Campylobacter jejuni,Campylobacter,,Confirmed,10,0,0
2014,May,Minnesota,Private Home/Residence,Raw Milk,Raw Milk,Campylobacter jejuni,Campylobacter,,Confirmed,9,2,0
2014,July,New York,,Raw Milk,Raw Milk,Campylobacter jejuni,Campylobacter,,Confirmed,8,0,0
2014,October,Washington,,Vietnamese Sandwich (Chicken And Bbq Pork),,Campylobacter jejuni,Campylobacter,,Suspected,8,0,0
2014,September,Arizona,Fair/Festival,"Apple Cider, Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,6,1,0
2014,June,New Jersey,Restaurant,,,Campylobacter jejuni,Campylobacter,,Confirmed,5,1,0
2014,August,Iowa,Private Home/Residence,Chicken,,Campylobacter jejuni,Campylobacter,,Confirmed,5,1,0
2014,September,Florida,Restaurant,Tajine Dishes,,Campylobacter jejuni,Campylobacter,,Confirmed,5,0,0
2014,November,Ohio,Private Home/Residence,"Turkey, Baked",,Campylobacter jejuni,Campylobacter,,Confirmed,5,0,0
2014,August,Massachusetts,,,,Campylobacter jejuni,Campylobacter,,Confirmed,4,1,0
2014,September,Minnesota,Restaurant,,,Campylobacter jejuni,Campylobacter,,Confirmed,3,1,0
2014,October,Connecticut,Restaurant,Duck,,Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2014,December,Pennsylvania,Private Home/Residence,"Pate, Chicken Liver","Liver, Chicken",Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2014,May,Maryland,Restaurant,"Pate, Chicken Liver","Liver, Chicken",Campylobacter jejuni; Campylobacter coli,Campylobacter,,Confirmed; Confirmed,4,0,0
2014,September,Vermont,Nursing Home/Assisted Living Facility,"Chicken, Liver Mousse","Liver, Chicken",Campylobacter jejuni; Campylobacter coli,Campylobacter,,Confirmed; Confirmed,4,4,0
2014,September,Wisconsin,Private Home/Residence,"Milk, Whole Milk Unpasteurized",,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing; Giardia",Campylobacter,Unknown,Confirmed; Confirmed; Suspected,38,10,0
2014,August,Massachusetts,Restaurant,Chicken Liver Pate,"Liver, Chicken",Campylobacter jejuni; Salmonella enterica,Campylobacter,Enteritidis,Confirmed; Confirmed,5,0,0
2014,August,California,Restaurant,,,Campylobacter unknown,Campylobacter,,Suspected,4,0,0
2014,July,Ohio,Private Home/Residence,"Milk, Unpasteurized",,Campylobacter unknown,Campylobacter,,Suspected,3,0,0
2014,January,Pennsylvania,,Raw Milk,,Campylobacter unknown,Campylobacter,,Confirmed,2,0,0
2014,March,Florida,Private Home/Residence,Dairy,"Queso Fresco, Unpasteurized; Milk, Unpasteurized",Campylobacter unknown,Campylobacter,,Suspected,2,0,0
2014,October,Pennsylvania,,"Milk, Whole Milk Unpasteurized","Milk, Unpasteurized",Campylobacter unknown,Campylobacter,,Suspected,2,0,0
2014,September,Wisconsin,Grocery Store,"Chicken, Rotisserie",Chicken,Chemical or toxin,Chemical,,Suspected,8,0,0
2014,February,Illinois,,,,Chemical or toxin,Chemical,,Confirmed,4,3,0
2014,August,Iowa,Restaurant,,,Chemical or toxin,Chemical,,Suspected,4,0,0
2014,February,Colorado,Catering Service,,,Chemical or toxin,Chemical,,Suspected,3,0,0
2014,July,California,Restaurant,,,Chemical or toxin,Chemical,,Suspected,3,0,0
2014,March,Indiana,Unknown,"Candy, Fruit-Flavored Chewy",,Chemical or toxin,Chemical,,Confirmed,2,0,0
2014,June,Minnesota,Private Home/Residence,"Fish, Puffer Unspecified","Fish, Puffer Unspecified",Chemical or toxin,Chemical,,Confirmed,2,0,0
2014,July,California,Fast Food Restaurant,,,Chemical or toxin,Chemical,,Suspected,2,0,0
2014,September,New York,Restaurant,Beer,,Chemical or toxin,Chemical,,Confirmed,2,1,0
2014,March,Georgia,Private Home/Residence,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,,Confirmed,14,0,0
2014,August,Florida,Private Home/Residence,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,,Confirmed,6,0,0
2014,October,Florida,Restaurant; Private Home/Residence,"Grouper, Black","Fish, Grouper",Ciguatoxin,Ciguatoxin,,Confirmed,6,0,0
2014,June,Florida,Restaurant,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,,Confirmed,5,0,0
2014,August,Florida,Private Home/Residence,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,,Confirmed,5,4,0
2014,August,Florida,Private Home/Residence,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,,Confirmed,4,1,0
2014,February,Florida,Private Home/Residence,"Fish, Seabass",,Ciguatoxin,Ciguatoxin,,Confirmed,3,0,0
2014,March,Puerto Rico,Private Home/Residence,"Fish, Unspecified",,Ciguatoxin,Ciguatoxin,,Suspected,3,0,0
2014,May,Florida,Private Home/Residence,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,,Confirmed,3,0,0
2014,May,Florida,Private Home/Residence,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,,Confirmed,3,3,0
2014,September,Florida,Private Home/Residence,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,,Confirmed,3,1,0
2014,April,New York,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,,Confirmed,2,2,0
2014,May,Florida,Private Home/Residence,"Fish, Reef Unspecified","Fish, Reef Unspecified",Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,July,Florida,Restaurant,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,August,Florida,,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,September,Florida,Private Home/Residence,"Fish, Almaco Jack",,Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,September,Florida,Private Home/Residence,"Fish, Grouper",,Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,October,Florida,Restaurant,"Fish, Red Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2014,April,Florida,,Frozen Yogurt,"Skim Milk, Pasteurized; Water",Cleaning agents,Cleaning,,Suspected,6,0,0
2014,August,Colorado,Fast Food Restaurant,Milkshake,,Cleaning agents,Cleaning,,Confirmed,5,3,0
2014,July,Florida,Fast Food Restaurant,Coffee,Coffee,Cleaning agents,Cleaning,,Suspected,2,0,0
2014,August,Alaska,,Fermented Fish Heads,,Clostridium botulinum,Clostridium,,Confirmed,3,2,1
2014,December,Alaska,Private Home/Residence,"Seal, Oil",,Clostridium botulinum,Clostridium,,Confirmed,3,3,0
2014,June,New York,Private Home/Residence,Spaghetti Sauce W/ Peas And Meat,,Clostridium botulinum,Clostridium,,Confirmed,2,2,0
2014,July,Ohio,Private Home/Residence,Pesto,,Clostridium botulinum,Clostridium,,Confirmed,2,2,0
2014,January,Georgia,Catering Service,,,Clostridium perfringens,Clostridium,,Suspected,225,0,0
2014,June,Kansas,Prison/Jail,Meat Sauce,,Clostridium perfringens,Clostridium,,Confirmed,167,0,0
2014,November,Florida,Catering Service,,,Clostridium perfringens,Clostridium,,Suspected,140,0,0
2014,April,Louisiana,,,,Clostridium perfringens,Clostridium,,Confirmed,116,0,0
2014,March,South Carolina,Catering Service,,,Clostridium perfringens,Clostridium,,Suspected,70,0,0
2014,December,South Carolina,Catering Service,Turkey And Gravy,,Clostridium perfringens,Clostridium,,Confirmed,55,0,0
2014,August,Iowa,Catering Service,,,Clostridium perfringens,Clostridium,,Confirmed,45,0,0
2014,April,Colorado,Private Home/Residence,"Burrito, Chili Verde",,Clostridium perfringens,Clostridium,,Confirmed,40,0,0
2014,April,Michigan,Restaurant,Burritos,Beans,Clostridium perfringens,Clostridium,,Confirmed,39,0,0
2014,April,Virginia,Private Home/Residence; Catering Service,"Chicken, Curry; Chicken, Other",Chicken; Chicken,Clostridium perfringens,Clostridium,,Confirmed,36,0,0
2014,May,California,Catering Service,,,Clostridium perfringens,Clostridium,,Confirmed,26,1,0
2014,March,Minnesota,Banquet Facility,Pulled Pork,Pork,Clostridium perfringens,Clostridium,,Suspected,25,0,0
2014,August,Utah,Fair/Festival,"Ground Beef, Hamburger",Ground Beef,Clostridium perfringens,Clostridium,,Suspected,25,0,0
2014,November,Nevada,Restaurant; Private Home/Residence,,,Clostridium perfringens,Clostridium,,Confirmed,20,0,0
2014,May,Alaska,Private Home/Residence,,,Clostridium perfringens,Clostridium,,Suspected,12,0,0
2014,June,Arkansas,Restaurant,"Refried Beans, Unspecified",,Clostridium perfringens,Clostridium,,Suspected,9,0,0
2014,October,Minnesota,Restaurant,"Sour Cream; Salsa, Unspecified",,Clostridium perfringens,Clostridium,,Suspected,9,0,0
2014,June,Maryland,Restaurant,"Pork, Bbq",,Clostridium perfringens,Clostridium,,Suspected,8,0,0
2014,June,Ohio,Banquet Facility,Shredded Chicken,,Clostridium perfringens,Clostridium,,Confirmed,8,0,0
2014,March,New York,Restaurant,Kare Kare,Beef,Clostridium perfringens,Clostridium,,Suspected,6,0,0
2014,April,South Carolina,Restaurant,,,Clostridium perfringens,Clostridium,,Confirmed,6,0,0
2014,July,Rhode Island,Fast Food Restaurant,"Chicken, Stew",,Clostridium perfringens,Clostridium,,Suspected,6,0,0
2014,March,Kansas,Restaurant,"Beef, Brisket; Ribs, Unspecified; Smoked Sausage; Chicken","Beef, Brisket",Clostridium perfringens,Clostridium,,Confirmed,5,0,0
2014,May,Washington,Restaurant,,,Clostridium perfringens,Clostridium,,Suspected,4,0,0
2014,March,Minnesota,Restaurant,,,Clostridium perfringens,Clostridium,,Suspected,3,0,0
2014,May,Minnesota,Restaurant,,,Clostridium perfringens,Clostridium,,Suspected,3,0,0
2014,November,Utah,Restaurant,"Taco, Beef",Ground Beef,Clostridium perfringens,Clostridium,,Suspected,3,0,0
2014,April,Georgia,Restaurant,Mushroom Swiss Burger,Mushrooms,Clostridium perfringens,Clostridium,,Suspected,2,0,0
2014,June,Washington,Restaurant,"Ground Beef, Unspecified",,Clostridium perfringens,Clostridium,,Suspected,2,0,0
2014,June,Colorado,Nursing Home/Assisted Living Facility,,,Clostridium perfringens; Bacillus cereus,Clostridium,,Suspected; Suspected,6,0,0
2014,December,Wisconsin,Restaurant,"Pork, Carnitas; Barbacoa",Pork; Beef,Clostridium perfringens; Bacillus cereus,Clostridium,,Suspected; Suspected,5,0,0
2014,November,Wisconsin,Restaurant,,,Clostridium perfringens; Bacillus cereus,Clostridium,,Suspected; Suspected,4,0,0
2014,April,Missouri,Catering Service,"Gravy, Beef","Gravy, Beef",Clostridium perfringens; Clostridium perfringens,Clostridium,,Confirmed; Confirmed,115,0,0
2014,April,Maryland,,"Chicken, Marsala",,Clostridium perfringens; Norovirus genogroup II,Clostridium,Unknown,Confirmed; Confirmed,216,0,0
2014,December,Idaho,Farm/Dairy,"Milk, Unpasteurized",,Cryptosporidium,Cryptosporidium,,Confirmed,4,1,0
2014,September,Wisconsin,Private Home/Residence,Kale,Kale,Cryptosporidium parvum,Cryptosporidium,Other,Confirmed,8,0,0
2014,August,Idaho,,"Goat Milk, Unpasteurized","Goat Milk, Unpasteurized",Cryptosporidium parvum,Cryptosporidium,IIaA16G3R1,Confirmed,6,1,0
2014,January,Maine,,"Milk, Unpasteurized","Milk, Unpasteurized",Cryptosporidium parvum,Cryptosporidium,IIaA15G2R1,Confirmed,4,0,0
2014,June,Ohio,Private Home/Residence,Strawberries,,Cryptosporidium unknown,Cryptosporidium,,Suspected,6,1,0
2014,June,Michigan,Restaurant; Restaurant; Banquet Facility,,,Cyclospora,Cyclospora,,Confirmed,14,1,0
2014,June,Texas,Restaurant,,,Cyclospora cayatenensis,Cyclospora,,Confirmed,2,0,0
2014,October,Texas,Restaurant,,,Escherichia coli,Escherichia,,Suspected,4,1,0
2014,April,Minnesota,School/College/University,"Romaine Lettuce, Unspecified",Romaine Lettuce,"Escherichia coli, Enteroaggregative",Escherichia,O126,Confirmed,4,0,0
2014,December,California,Restaurant,,,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",Escherichia,Unknown; Unknown,Suspected; Suspected,4,0,0
2014,July,Minnesota,Catering Service,"Potato Salad; Celery, Unspecified",Celery; Celery,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,57,9,0
2014,May,Multistate,Fast Food Restaurant; Restaurant,Clover Sprouts,Clover Sprouts,"Escherichia coli, Shiga toxin-producing",Escherichia,O121,Confirmed,19,5,0
2014,June,Multistate,,Pre-Packaged Salad,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,16,13,0
2014,June,Multistate,Restaurant,Cabbage,,"Escherichia coli, Shiga toxin-producing",Escherichia,O111,Confirmed,16,2,0
2014,June,Minnesota,Restaurant,Cabbage,Cabbage,"Escherichia coli, Shiga toxin-producing",Escherichia,O111,Confirmed,15,4,0
2014,April,Multistate,Restaurant,"Ground Beef, Hamburger",Ground Beef,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,12,7,0
2014,May,Multistate,Restaurant; Private Home/Residence,Ground Beef,Ground Beef,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,12,4,0
2014,October,Multistate,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O103:H2,Confirmed,12,0,0
2014,December,Oregon,Private Home/Residence,Venison,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157,Suspected,12,3,1
2014,November,Multistate,Fast Food Restaurant,Salad,Leaf Lettuce,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,11,2,0
2014,May,Multistate,Private Home/Residence,Ground Beef,,"Escherichia coli, Shiga toxin-producing",Escherichia,O145,Confirmed,8,3,0
2014,January,Multistate,Private Home/Residence,Ground Beef,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,0,0
2014,April,Multistate,Fast Food Restaurant,Spinach,Spinach,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,1,0
2014,April,New Mexico,Private Home/Residence,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O26,Confirmed,4,2,0
2014,June,Massachusetts,Private Home/Residence,Ground Beef,Ground Beef,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,2,1
2014,September,Kentucky,Private Home/Residence,"Milk, Unpasteurized","Milk, Whole Milk Unpasteurized","Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,4,0
2014,September,Wisconsin,Private Home/Residence,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157,Confirmed,4,2,0
2014,November,Utah,,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O26,Confirmed,4,0,0
2014,October,Minnesota,Unknown,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O121,Confirmed,3,1,0
2014,November,Minnesota,Fast Food Restaurant,Salsa,,"Escherichia coli, Shiga toxin-producing",Escherichia,O111,Confirmed,3,0,0
2014,March,California,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,2,1,0
2014,March,Michigan,Private Home/Residence,Raw Milk,"Milk, Unpasteurized","Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,2,0,0
2014,June,Arizona,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O26,Confirmed,2,0,0
2014,August,Arizona,Unknown,,,"Escherichia coli, Shiga toxin-producing",Escherichia,,Confirmed,2,0,0
2014,November,Florida,Grocery Store,"Taco, Beef",Lettuce,"Escherichia coli, Shiga toxin-producing",Escherichia,Unknown,Suspected,2,0,0
2014,August,Illinois,Restaurant,,,Hepatitis A,Hepatitis,,Confirmed,12,6,0
2014,December,New Jersey,Restaurant,,,Hepatitis A,Hepatitis,,Confirmed,3,1,0
2014,October,Multistate,,Caramel Apple,Apple,Listeria monocytogenes,Listeria,,Confirmed,35,34,7
2014,June,Multistate,Restaurant; Unknown,Mung Bean Sprouts,,Listeria monocytogenes,Listeria,,Confirmed,5,3,2
2014,November,Washington,Restaurant; Private Home/Residence,"Mexican Style Cheese, Pasteurized",,Listeria monocytogenes,Listeria,,Confirmed,3,2,1
2014,April,New York,Nursing Home/Assisted Living Facility,,,Listeria monocytogenes,Listeria,,Confirmed,2,2,2
2014,June,Multistate,Private Home/Residence,"Peaches, Unspecified; Nectarine",Peaches,Listeria monocytogenes,Listeria,,Confirmed,2,2,1
2014,June,Multistate,Farm/Dairy,Raw Milk,,Listeria monocytogenes,Listeria,,Confirmed,2,2,1
2014,June,New York,Restaurant,,,Listeria monocytogenes,Listeria,,Confirmed,2,2,0
